simulation_id,scenario_id,replicate,n_snps,n_sample,p_pop_hybridisation,p_individual_hybrid_given_pop,p_individual_hybrid_unconditional,expected_n_hybrid,prob_sample_contains_at_least_one_hybrid_theory,pop_hybridisation_occurred,true_n_hybrid,true_n_nonhybrid,true_any_hybrid,detected_hybrid_n_by_q,detected_true_hybrid_n_by_q,false_positive_n_by_q,false_negative_n_by_q,detected_any_true_hybrid_by_q,any_false_positive_by_q,mean_q_trout_hat,min_q_trout_hat,max_q_trout_hat,class_counts
1431,snps_20_sample_100_pop_1_ind_0,1,20,100,1,0,0,0,0,TRUE,0,100,FALSE,0,0,0,0,FALSE,FALSE,0.49,0,1,nonhybrid_Salmon=51; nonhybrid_Trout=49
1432,snps_20_sample_100_pop_1_ind_0,2,20,100,1,0,0,0,0,TRUE,0,100,FALSE,0,0,0,0,FALSE,FALSE,0.41,0,1,nonhybrid_Salmon=59; nonhybrid_Trout=41
1433,snps_20_sample_100_pop_1_ind_0,3,20,100,1,0,0,0,0,TRUE,0,100,FALSE,0,0,0,0,FALSE,FALSE,0.5,0,1,nonhybrid_Salmon=50; nonhybrid_Trout=50
1434,snps_20_sample_100_pop_1_ind_0,4,20,100,1,0,0,0,0,TRUE,0,100,FALSE,0,0,0,0,FALSE,FALSE,0.54,0,1,nonhybrid_Salmon=46; nonhybrid_Trout=54
1435,snps_20_sample_100_pop_1_ind_0,5,20,100,1,0,0,0,0,TRUE,0,100,FALSE,0,0,0,0,FALSE,FALSE,0.46,0,1,nonhybrid_Salmon=54; nonhybrid_Trout=46
1436,snps_20_sample_100_pop_1_ind_0,6,20,100,1,0,0,0,0,TRUE,0,100,FALSE,0,0,0,0,FALSE,FALSE,0.5,0,1,nonhybrid_Salmon=50; nonhybrid_Trout=50
1437,snps_20_sample_100_pop_1_ind_0,7,20,100,1,0,0,0,0,TRUE,0,100,FALSE,0,0,0,0,FALSE,FALSE,0.51,0,1,nonhybrid_Salmon=49; nonhybrid_Trout=51
1438,snps_20_sample_100_pop_1_ind_0,8,20,100,1,0,0,0,0,TRUE,0,100,FALSE,0,0,0,0,FALSE,FALSE,0.51,0,1,nonhybrid_Salmon=49; nonhybrid_Trout=51
1439,snps_20_sample_100_pop_1_ind_0,9,20,100,1,0,0,0,0,TRUE,0,100,FALSE,0,0,0,0,FALSE,FALSE,0.57,0,1,nonhybrid_Salmon=43; nonhybrid_Trout=57
1440,snps_20_sample_100_pop_1_ind_0,10,20,100,1,0,0,0,0,TRUE,0,100,FALSE,0,0,0,0,FALSE,FALSE,0.43,0,1,nonhybrid_Salmon=57; nonhybrid_Trout=43
1441,snps_20_sample_100_pop_1_ind_0.001,1,20,100,1,0.001,0.001,0.1,0.09520785288629108,TRUE,0,100,FALSE,0,0,0,0,FALSE,FALSE,0.55,0,1,nonhybrid_Salmon=45; nonhybrid_Trout=55
1442,snps_20_sample_100_pop_1_ind_0.001,2,20,100,1,0.001,0.001,0.1,0.09520785288629108,TRUE,0,100,FALSE,0,0,0,0,FALSE,FALSE,0.52,0,1,nonhybrid_Salmon=48; nonhybrid_Trout=52
1443,snps_20_sample_100_pop_1_ind_0.001,3,20,100,1,0.001,0.001,0.1,0.09520785288629108,TRUE,0,100,FALSE,0,0,0,0,FALSE,FALSE,0.52,0,1,nonhybrid_Salmon=48; nonhybrid_Trout=52
1444,snps_20_sample_100_pop_1_ind_0.001,4,20,100,1,0.001,0.001,0.1,0.09520785288629108,TRUE,0,100,FALSE,0,0,0,0,FALSE,FALSE,0.54,0,1,nonhybrid_Salmon=46; nonhybrid_Trout=54
1445,snps_20_sample_100_pop_1_ind_0.001,5,20,100,1,0.001,0.001,0.1,0.09520785288629108,TRUE,0,100,FALSE,0,0,0,0,FALSE,FALSE,0.54,0,1,nonhybrid_Salmon=46; nonhybrid_Trout=54
1446,snps_20_sample_100_pop_1_ind_0.001,6,20,100,1,0.001,0.001,0.1,0.09520785288629108,TRUE,0,100,FALSE,0,0,0,0,FALSE,FALSE,0.43,0,1,nonhybrid_Salmon=57; nonhybrid_Trout=43
1447,snps_20_sample_100_pop_1_ind_0.001,7,20,100,1,0.001,0.001,0.1,0.09520785288629108,TRUE,0,100,FALSE,0,0,0,0,FALSE,FALSE,0.54,0,1,nonhybrid_Salmon=46; nonhybrid_Trout=54
1448,snps_20_sample_100_pop_1_ind_0.001,8,20,100,1,0.001,0.001,0.1,0.09520785288629108,TRUE,0,100,FALSE,0,0,0,0,FALSE,FALSE,0.48,0,1,nonhybrid_Salmon=52; nonhybrid_Trout=48
1449,snps_20_sample_100_pop_1_ind_0.001,9,20,100,1,0.001,0.001,0.1,0.09520785288629108,TRUE,0,100,FALSE,0,0,0,0,FALSE,FALSE,0.5,0,1,nonhybrid_Salmon=50; nonhybrid_Trout=50
1450,snps_20_sample_100_pop_1_ind_0.001,10,20,100,1,0.001,0.001,0.1,0.09520785288629108,TRUE,0,100,FALSE,0,0,0,0,FALSE,FALSE,0.47,0,1,nonhybrid_Salmon=53; nonhybrid_Trout=47
1451,snps_20_sample_100_pop_1_ind_0.005,1,20,100,1,0.005,0.005,0.5,0.3942295635092721,TRUE,0,100,FALSE,0,0,0,0,FALSE,FALSE,0.55,0,1,nonhybrid_Salmon=45; nonhybrid_Trout=55
1452,snps_20_sample_100_pop_1_ind_0.005,2,20,100,1,0.005,0.005,0.5,0.3942295635092721,TRUE,0,100,FALSE,0,0,0,0,FALSE,FALSE,0.59,0,1,nonhybrid_Salmon=41; nonhybrid_Trout=59
1453,snps_20_sample_100_pop_1_ind_0.005,3,20,100,1,0.005,0.005,0.5,0.3942295635092721,TRUE,0,100,FALSE,0,0,0,0,FALSE,FALSE,0.53,0,1,nonhybrid_Salmon=47; nonhybrid_Trout=53
1454,snps_20_sample_100_pop_1_ind_0.005,4,20,100,1,0.005,0.005,0.5,0.3942295635092721,TRUE,0,100,FALSE,0,0,0,0,FALSE,FALSE,0.47,0,1,nonhybrid_Salmon=53; nonhybrid_Trout=47
1455,snps_20_sample_100_pop_1_ind_0.005,5,20,100,1,0.005,0.005,0.5,0.3942295635092721,TRUE,0,100,FALSE,0,0,0,0,FALSE,FALSE,0.54,0,1,nonhybrid_Salmon=46; nonhybrid_Trout=54
1456,snps_20_sample_100_pop_1_ind_0.005,6,20,100,1,0.005,0.005,0.5,0.3942295635092721,TRUE,0,100,FALSE,0,0,0,0,FALSE,FALSE,0.52,0,1,nonhybrid_Salmon=48; nonhybrid_Trout=52
1457,snps_20_sample_100_pop_1_ind_0.005,7,20,100,1,0.005,0.005,0.5,0.3942295635092721,TRUE,1,99,TRUE,1,1,0,0,TRUE,FALSE,0.41825,0,1,BC2_to_Trout=1; nonhybrid_Salmon=58; nonhybrid_Trout=41
1458,snps_20_sample_100_pop_1_ind_0.005,8,20,100,1,0.005,0.005,0.5,0.3942295635092721,TRUE,1,99,TRUE,1,1,0,0,TRUE,FALSE,0.54475,0,1,F2=1; nonhybrid_Salmon=45; nonhybrid_Trout=54
1459,snps_20_sample_100_pop_1_ind_0.005,9,20,100,1,0.005,0.005,0.5,0.3942295635092721,TRUE,0,100,FALSE,0,0,0,0,FALSE,FALSE,0.48,0,1,nonhybrid_Salmon=52; nonhybrid_Trout=48
1460,snps_20_sample_100_pop_1_ind_0.005,10,20,100,1,0.005,0.005,0.5,0.3942295635092721,TRUE,0,100,FALSE,0,0,0,0,FALSE,FALSE,0.5,0,1,nonhybrid_Salmon=50; nonhybrid_Trout=50
1461,snps_20_sample_100_pop_1_ind_0.01,1,20,100,1,0.01,0.01,1,0.6339676587267709,TRUE,0,100,FALSE,0,0,0,0,FALSE,FALSE,0.52,0,1,nonhybrid_Salmon=48; nonhybrid_Trout=52
1462,snps_20_sample_100_pop_1_ind_0.01,2,20,100,1,0.01,0.01,1,0.6339676587267709,TRUE,0,100,FALSE,0,0,0,0,FALSE,FALSE,0.54,0,1,nonhybrid_Salmon=46; nonhybrid_Trout=54
1463,snps_20_sample_100_pop_1_ind_0.01,3,20,100,1,0.01,0.01,1,0.6339676587267709,TRUE,0,100,FALSE,0,0,0,0,FALSE,FALSE,0.48,0,1,nonhybrid_Salmon=52; nonhybrid_Trout=48
1464,snps_20_sample_100_pop_1_ind_0.01,4,20,100,1,0.01,0.01,1,0.6339676587267709,TRUE,0,100,FALSE,0,0,0,0,FALSE,FALSE,0.51,0,1,nonhybrid_Salmon=49; nonhybrid_Trout=51
1465,snps_20_sample_100_pop_1_ind_0.01,5,20,100,1,0.01,0.01,1,0.6339676587267709,TRUE,0,100,FALSE,0,0,0,0,FALSE,FALSE,0.48,0,1,nonhybrid_Salmon=52; nonhybrid_Trout=48
1466,snps_20_sample_100_pop_1_ind_0.01,6,20,100,1,0.01,0.01,1,0.6339676587267709,TRUE,1,99,TRUE,1,1,0,0,TRUE,FALSE,0.413,0,1,F2=1; nonhybrid_Salmon=58; nonhybrid_Trout=41
1467,snps_20_sample_100_pop_1_ind_0.01,7,20,100,1,0.01,0.01,1,0.6339676587267709,TRUE,1,99,TRUE,1,1,0,0,TRUE,FALSE,0.55175,0,1,BC2_to_Salmon=1; nonhybrid_Salmon=44; nonhybrid_Trout=55
1468,snps_20_sample_100_pop_1_ind_0.01,8,20,100,1,0.01,0.01,1,0.6339676587267709,TRUE,0,100,FALSE,0,0,0,0,FALSE,FALSE,0.46,0,1,nonhybrid_Salmon=54; nonhybrid_Trout=46
1469,snps_20_sample_100_pop_1_ind_0.01,9,20,100,1,0.01,0.01,1,0.6339676587267709,TRUE,0,100,FALSE,0,0,0,0,FALSE,FALSE,0.49,0,1,nonhybrid_Salmon=51; nonhybrid_Trout=49
1470,snps_20_sample_100_pop_1_ind_0.01,10,20,100,1,0.01,0.01,1,0.6339676587267709,TRUE,0,100,FALSE,0,0,0,0,FALSE,FALSE,0.52,0,1,nonhybrid_Salmon=48; nonhybrid_Trout=52
1471,snps_20_sample_100_pop_1_ind_0.025,1,20,100,1,0.025,0.025,2.5,0.9204827101381686,TRUE,7,93,TRUE,7,7,0,0,TRUE,FALSE,0.50725,0,1,BC1_to_Salmon=1; BC1_to_Trout=2; BC2_to_Salmon=1; BC3_to_Trout=1; F1=1; F2=1; nonhybrid_Salmon=46; nonhybrid_Trout=47
1472,snps_20_sample_100_pop_1_ind_0.025,2,20,100,1,0.025,0.025,2.5,0.9204827101381686,TRUE,3,97,TRUE,3,3,0,0,TRUE,FALSE,0.48525,0,1,BC1_to_Trout=1; F1=1; F2=1; nonhybrid_Salmon=50; nonhybrid_Trout=47
1473,snps_20_sample_100_pop_1_ind_0.025,3,20,100,1,0.025,0.025,2.5,0.9204827101381686,TRUE,2,98,TRUE,2,2,0,0,TRUE,FALSE,0.58775,0,1,BC1_to_Salmon=1; F1=1; nonhybrid_Salmon=40; nonhybrid_Trout=58
1474,snps_20_sample_100_pop_1_ind_0.025,4,20,100,1,0.025,0.025,2.5,0.9204827101381686,TRUE,1,99,TRUE,1,1,0,0,TRUE,FALSE,0.51275,0,1,BC1_to_Salmon=1; nonhybrid_Salmon=48; nonhybrid_Trout=51
1475,snps_20_sample_100_pop_1_ind_0.025,5,20,100,1,0.025,0.025,2.5,0.9204827101381686,TRUE,6,94,TRUE,4,4,0,2,TRUE,FALSE,0.5395,0,1,BC1_to_Salmon=1; BC2_to_Trout=1; BC3_to_Trout=2; F1=1; F2=1; nonhybrid_Salmon=44; nonhybrid_Trout=50
1476,snps_20_sample_100_pop_1_ind_0.025,6,20,100,1,0.025,0.025,2.5,0.9204827101381686,TRUE,0,100,FALSE,0,0,0,0,FALSE,FALSE,0.52,0,1,nonhybrid_Salmon=48; nonhybrid_Trout=52
1477,snps_20_sample_100_pop_1_ind_0.025,7,20,100,1,0.025,0.025,2.5,0.9204827101381686,TRUE,2,98,TRUE,2,2,0,0,TRUE,FALSE,0.486,0,1,BC3_to_Salmon=1; F1=1; nonhybrid_Salmon=50; nonhybrid_Trout=48
1478,snps_20_sample_100_pop_1_ind_0.025,8,20,100,1,0.025,0.025,2.5,0.9204827101381686,TRUE,0,100,FALSE,0,0,0,0,FALSE,FALSE,0.5,0,1,nonhybrid_Salmon=50; nonhybrid_Trout=50
1479,snps_20_sample_100_pop_1_ind_0.025,9,20,100,1,0.025,0.025,2.5,0.9204827101381686,TRUE,0,100,FALSE,0,0,0,0,FALSE,FALSE,0.63,0,1,nonhybrid_Salmon=37; nonhybrid_Trout=63
1480,snps_20_sample_100_pop_1_ind_0.025,10,20,100,1,0.025,0.025,2.5,0.9204827101381686,TRUE,1,99,TRUE,1,1,0,0,TRUE,FALSE,0.58925,0,1,BC2_to_Trout=1; nonhybrid_Salmon=41; nonhybrid_Trout=58
1481,snps_20_sample_100_pop_1_ind_0.05,1,20,100,1,0.05,0.05,5,0.994079470779666,TRUE,1,99,TRUE,1,1,0,0,TRUE,FALSE,0.445,0,1,F1=1; nonhybrid_Salmon=55; nonhybrid_Trout=44
1482,snps_20_sample_100_pop_1_ind_0.05,2,20,100,1,0.05,0.05,5,0.994079470779666,TRUE,11,89,TRUE,11,11,0,0,TRUE,FALSE,0.45625,0,1,BC1_to_Salmon=1; BC2_to_Salmon=3; BC2_to_Trout=1; BC3_to_Salmon=2; F1=2; F2=2; nonhybrid_Salmon=47; nonhybrid_Trout=42
1483,snps_20_sample_100_pop_1_ind_0.05,3,20,100,1,0.05,0.05,5,0.994079470779666,TRUE,5,95,TRUE,5,5,0,0,TRUE,FALSE,0.4935,0,1,BC1_to_Trout=1; BC3_to_Trout=2; F1=1; F2=1; nonhybrid_Salmon=49; nonhybrid_Trout=46
1484,snps_20_sample_100_pop_1_ind_0.05,4,20,100,1,0.05,0.05,5,0.994079470779666,TRUE,6,94,TRUE,6,6,0,0,TRUE,FALSE,0.579,0,1,BC1_to_Trout=1; BC2_to_Salmon=1; BC3_to_Salmon=1; BC3_to_Trout=1; F1=2; nonhybrid_Salmon=39; nonhybrid_Trout=55
1485,snps_20_sample_100_pop_1_ind_0.05,5,20,100,1,0.05,0.05,5,0.994079470779666,TRUE,8,92,TRUE,4,4,0,4,TRUE,FALSE,0.48875,0,1,BC1_to_Trout=1; BC2_to_Salmon=1; BC3_to_Salmon=2; BC3_to_Trout=4; nonhybrid_Salmon=48; nonhybrid_Trout=44
1486,snps_20_sample_100_pop_1_ind_0.05,6,20,100,1,0.05,0.05,5,0.994079470779666,TRUE,6,94,TRUE,6,6,0,0,TRUE,FALSE,0.493,0,1,BC1_to_Salmon=2; BC1_to_Trout=1; BC3_to_Salmon=1; F1=1; F2=1; nonhybrid_Salmon=47; nonhybrid_Trout=47
1487,snps_20_sample_100_pop_1_ind_0.05,7,20,100,1,0.05,0.05,5,0.994079470779666,TRUE,3,97,TRUE,2,2,0,1,TRUE,FALSE,0.548,0,1,BC3_to_Trout=1; F2=2; nonhybrid_Salmon=44; nonhybrid_Trout=53
1488,snps_20_sample_100_pop_1_ind_0.05,8,20,100,1,0.05,0.05,5,0.994079470779666,TRUE,7,93,TRUE,7,7,0,0,TRUE,FALSE,0.42525,0,1,BC1_to_Trout=1; BC2_to_Salmon=2; BC2_to_Trout=1; F1=1; F2=2; nonhybrid_Salmon=54; nonhybrid_Trout=39
1489,snps_20_sample_100_pop_1_ind_0.05,9,20,100,1,0.05,0.05,5,0.994079470779666,TRUE,5,95,TRUE,4,4,0,1,TRUE,FALSE,0.48925,0,1,BC1_to_Trout=1; BC3_to_Salmon=1; BC3_to_Trout=1; F2=2; nonhybrid_Salmon=49; nonhybrid_Trout=46
1490,snps_20_sample_100_pop_1_ind_0.05,10,20,100,1,0.05,0.05,5,0.994079470779666,TRUE,7,93,TRUE,5,5,0,2,TRUE,FALSE,0.4895,0,1,BC1_to_Trout=1; BC2_to_Salmon=2; BC2_to_Trout=1; BC3_to_Salmon=2; BC3_to_Trout=1; nonhybrid_Salmon=47; nonhybrid_Trout=46
1491,snps_20_sample_100_pop_1_ind_0.1,1,20,100,1,0.1,0.1,10,0.9999734386011124,TRUE,9,91,TRUE,9,9,0,0,TRUE,FALSE,0.418,0,1,BC1_to_Salmon=2; BC1_to_Trout=1; BC2_to_Salmon=2; BC3_to_Salmon=4; nonhybrid_Salmon=51; nonhybrid_Trout=40
1492,snps_20_sample_100_pop_1_ind_0.1,2,20,100,1,0.1,0.1,10,0.9999734386011124,TRUE,14,86,TRUE,12,12,0,2,TRUE,FALSE,0.47725,0,1,BC1_to_Salmon=2; BC2_to_Salmon=1; BC3_to_Salmon=2; BC3_to_Trout=1; F1=7; F2=1; nonhybrid_Salmon=44; nonhybrid_Trout=42
1493,snps_20_sample_100_pop_1_ind_0.1,3,20,100,1,0.1,0.1,10,0.9999734386011124,TRUE,6,94,TRUE,5,5,0,1,TRUE,FALSE,0.4565,0,1,BC1_to_Trout=3; BC2_to_Trout=1; BC3_to_Salmon=1; F1=1; nonhybrid_Salmon=52; nonhybrid_Trout=42
1494,snps_20_sample_100_pop_1_ind_0.1,4,20,100,1,0.1,0.1,10,0.9999734386011124,TRUE,10,90,TRUE,8,8,0,2,TRUE,FALSE,0.49625,0,1,BC1_to_Salmon=1; BC2_to_Trout=2; BC3_to_Salmon=3; BC3_to_Trout=1; F1=2; F2=1; nonhybrid_Salmon=45; nonhybrid_Trout=45
1495,snps_20_sample_100_pop_1_ind_0.1,5,20,100,1,0.1,0.1,10,0.9999734386011124,TRUE,12,88,TRUE,9,9,0,3,TRUE,FALSE,0.4965,0,1,BC1_to_Salmon=2; BC1_to_Trout=3; BC2_to_Salmon=1; BC3_to_Salmon=1; BC3_to_Trout=3; F1=1; F2=1; nonhybrid_Salmon=45; nonhybrid_Trout=43
1496,snps_20_sample_100_pop_1_ind_0.1,6,20,100,1,0.1,0.1,10,0.9999734386011124,TRUE,11,89,TRUE,10,10,0,1,TRUE,FALSE,0.5225,0,1,BC1_to_Trout=1; BC2_to_Trout=5; BC3_to_Salmon=1; BC3_to_Trout=1; F2=3; nonhybrid_Salmon=44; nonhybrid_Trout=45
1497,snps_20_sample_100_pop_1_ind_0.1,7,20,100,1,0.1,0.1,10,0.9999734386011124,TRUE,12,88,TRUE,11,11,0,1,TRUE,FALSE,0.454,0,1,BC1_to_Trout=1; BC2_to_Salmon=1; BC2_to_Trout=1; BC3_to_Salmon=1; BC3_to_Trout=1; F1=4; F2=3; nonhybrid_Salmon=49; nonhybrid_Trout=39
1498,snps_20_sample_100_pop_1_ind_0.1,8,20,100,1,0.1,0.1,10,0.9999734386011124,TRUE,9,91,TRUE,8,8,0,1,TRUE,FALSE,0.4445,0,1,BC1_to_Salmon=2; BC1_to_Trout=1; BC3_to_Salmon=2; BC3_to_Trout=1; F1=1; F2=2; nonhybrid_Salmon=50; nonhybrid_Trout=41
1499,snps_20_sample_100_pop_1_ind_0.1,9,20,100,1,0.1,0.1,10,0.9999734386011124,TRUE,10,90,TRUE,8,8,0,2,TRUE,FALSE,0.4635,0,1,BC1_to_Salmon=4; BC2_to_Salmon=1; BC2_to_Trout=1; BC3_to_Salmon=2; BC3_to_Trout=1; F2=1; nonhybrid_Salmon=47; nonhybrid_Trout=43
1500,snps_20_sample_100_pop_1_ind_0.1,10,20,100,1,0.1,0.1,10,0.9999734386011124,TRUE,9,91,TRUE,8,8,0,1,TRUE,FALSE,0.51125,0,1,BC1_to_Salmon=2; BC1_to_Trout=2; BC2_to_Salmon=1; BC2_to_Trout=2; BC3_to_Trout=1; F2=1; nonhybrid_Salmon=45; nonhybrid_Trout=46
1501,snps_20_sample_100_pop_1_ind_0.25,1,20,100,1,0.25,0.25,25,0.9999999999996793,TRUE,25,75,TRUE,20,20,0,5,TRUE,FALSE,0.51325,0,1,BC1_to_Salmon=2; BC1_to_Trout=2; BC2_to_Salmon=3; BC2_to_Trout=6; BC3_to_Salmon=2; BC3_to_Trout=3; F1=3; F2=4; nonhybrid_Salmon=38; nonhybrid_Trout=37
1502,snps_20_sample_100_pop_1_ind_0.25,2,20,100,1,0.25,0.25,25,0.9999999999996793,TRUE,26,74,TRUE,21,21,0,5,TRUE,FALSE,0.56125,0,1,BC1_to_Salmon=5; BC1_to_Trout=5; BC2_to_Salmon=1; BC2_to_Trout=3; BC3_to_Salmon=2; BC3_to_Trout=5; F1=4; F2=1; nonhybrid_Salmon=33; nonhybrid_Trout=41
1503,snps_20_sample_100_pop_1_ind_0.25,3,20,100,1,0.25,0.25,25,0.9999999999996793,TRUE,23,77,TRUE,23,23,0,0,TRUE,FALSE,0.419,0,1,BC1_to_Salmon=2; BC1_to_Trout=3; BC2_to_Salmon=6; BC2_to_Trout=3; BC3_to_Salmon=1; BC3_to_Trout=1; F1=4; F2=3; nonhybrid_Salmon=46; nonhybrid_Trout=31
1504,snps_20_sample_100_pop_1_ind_0.25,4,20,100,1,0.25,0.25,25,0.9999999999996793,TRUE,22,78,TRUE,18,18,0,4,TRUE,FALSE,0.552,0,1,BC1_to_Salmon=1; BC1_to_Trout=3; BC2_to_Salmon=4; BC2_to_Trout=3; BC3_to_Trout=5; F1=3; F2=3; nonhybrid_Salmon=36; nonhybrid_Trout=42
1505,snps_20_sample_100_pop_1_ind_0.25,5,20,100,1,0.25,0.25,25,0.9999999999996793,TRUE,34,66,TRUE,30,30,0,4,TRUE,FALSE,0.52525,0,1,BC1_to_Salmon=5; BC1_to_Trout=3; BC2_to_Salmon=5; BC2_to_Trout=4; BC3_to_Salmon=4; BC3_to_Trout=3; F1=6; F2=4; nonhybrid_Salmon=29; nonhybrid_Trout=37
1506,snps_20_sample_100_pop_1_ind_0.25,6,20,100,1,0.25,0.25,25,0.9999999999996793,TRUE,28,72,TRUE,25,25,0,3,TRUE,FALSE,0.48525,0,1,BC1_to_Salmon=2; BC1_to_Trout=2; BC2_to_Salmon=5; BC2_to_Trout=4; BC3_to_Salmon=4; BC3_to_Trout=3; F1=6; F2=2; nonhybrid_Salmon=37; nonhybrid_Trout=35
1507,snps_20_sample_100_pop_1_ind_0.25,7,20,100,1,0.25,0.25,25,0.9999999999996793,TRUE,21,79,TRUE,19,19,0,2,TRUE,FALSE,0.4965,0,1,BC1_to_Salmon=2; BC1_to_Trout=6; BC2_to_Salmon=5; BC2_to_Trout=3; BC3_to_Salmon=2; BC3_to_Trout=1; F1=2; nonhybrid_Salmon=40; nonhybrid_Trout=39
1508,snps_20_sample_100_pop_1_ind_0.25,8,20,100,1,0.25,0.25,25,0.9999999999996793,TRUE,30,70,TRUE,19,19,0,11,TRUE,FALSE,0.46675,0,1,BC1_to_Salmon=3; BC1_to_Trout=2; BC2_to_Salmon=5; BC2_to_Trout=3; BC3_to_Salmon=7; BC3_to_Trout=6; F1=3; F2=1; nonhybrid_Salmon=37; nonhybrid_Trout=33
1509,snps_20_sample_100_pop_1_ind_0.25,9,20,100,1,0.25,0.25,25,0.9999999999996793,TRUE,23,77,TRUE,17,17,0,6,TRUE,FALSE,0.57925,0,1,BC1_to_Salmon=3; BC1_to_Trout=3; BC2_to_Salmon=3; BC2_to_Trout=3; BC3_to_Salmon=5; BC3_to_Trout=2; F1=2; F2=2; nonhybrid_Salmon=29; nonhybrid_Trout=48
1510,snps_20_sample_100_pop_1_ind_0.25,10,20,100,1,0.25,0.25,25,0.9999999999996793,TRUE,18,82,TRUE,15,15,0,3,TRUE,FALSE,0.3855,0,1,BC1_to_Salmon=5; BC1_to_Trout=1; BC2_to_Trout=3; BC3_to_Salmon=3; BC3_to_Trout=1; F1=5; nonhybrid_Salmon=52; nonhybrid_Trout=30
1511,snps_20_sample_100_pop_1_ind_0.5,1,20,100,1,0.5,0.5,50,1,TRUE,47,53,TRUE,37,37,0,10,TRUE,FALSE,0.506,0,1,BC1_to_Salmon=5; BC1_to_Trout=5; BC2_to_Salmon=5; BC2_to_Trout=6; BC3_to_Salmon=7; BC3_to_Trout=8; F1=6; F2=5; nonhybrid_Salmon=27; nonhybrid_Trout=26
1512,snps_20_sample_100_pop_1_ind_0.5,2,20,100,1,0.5,0.5,50,1,TRUE,50,50,TRUE,40,40,0,10,TRUE,FALSE,0.50775,0,1,BC1_to_Salmon=8; BC1_to_Trout=3; BC2_to_Salmon=3; BC2_to_Trout=9; BC3_to_Salmon=11; BC3_to_Trout=7; F1=6; F2=3; nonhybrid_Salmon=23; nonhybrid_Trout=27
1513,snps_20_sample_100_pop_1_ind_0.5,3,20,100,1,0.5,0.5,50,1,TRUE,48,52,TRUE,37,37,0,11,TRUE,FALSE,0.504,0,1,BC1_to_Salmon=10; BC1_to_Trout=1; BC2_to_Salmon=7; BC2_to_Trout=4; BC3_to_Salmon=6; BC3_to_Trout=8; F1=9; F2=3; nonhybrid_Salmon=23; nonhybrid_Trout=29
1514,snps_20_sample_100_pop_1_ind_0.5,4,20,100,1,0.5,0.5,50,1,TRUE,44,56,TRUE,35,35,0,9,TRUE,FALSE,0.49,0,1,BC1_to_Salmon=4; BC1_to_Trout=8; BC2_to_Salmon=7; BC2_to_Trout=7; BC3_to_Salmon=7; BC3_to_Trout=3; F1=5; F2=3; nonhybrid_Salmon=28; nonhybrid_Trout=28
1515,snps_20_sample_100_pop_1_ind_0.5,5,20,100,1,0.5,0.5,50,1,TRUE,50,50,TRUE,42,42,0,8,TRUE,FALSE,0.50125,0,1,BC1_to_Salmon=6; BC1_to_Trout=4; BC2_to_Salmon=5; BC2_to_Trout=9; BC3_to_Salmon=7; BC3_to_Trout=7; F1=7; F2=5; nonhybrid_Salmon=26; nonhybrid_Trout=24
1516,snps_20_sample_100_pop_1_ind_0.5,6,20,100,1,0.5,0.5,50,1,TRUE,47,53,TRUE,40,40,0,7,TRUE,FALSE,0.4635,0,1,BC1_to_Salmon=9; BC1_to_Trout=3; BC2_to_Salmon=10; BC2_to_Trout=9; BC3_to_Salmon=8; BC3_to_Trout=1; F1=4; F2=3; nonhybrid_Salmon=25; nonhybrid_Trout=28
1517,snps_20_sample_100_pop_1_ind_0.5,7,20,100,1,0.5,0.5,50,1,TRUE,47,53,TRUE,42,42,0,5,TRUE,FALSE,0.55125,0,1,BC1_to_Salmon=3; BC1_to_Trout=6; BC2_to_Salmon=7; BC2_to_Trout=2; BC3_to_Salmon=7; BC3_to_Trout=5; F1=6; F2=11; nonhybrid_Salmon=20; nonhybrid_Trout=33
1518,snps_20_sample_100_pop_1_ind_0.5,8,20,100,1,0.5,0.5,50,1,TRUE,53,47,TRUE,43,43,0,10,TRUE,FALSE,0.56175,0,1,BC1_to_Salmon=7; BC1_to_Trout=7; BC2_to_Salmon=6; BC2_to_Trout=8; BC3_to_Salmon=6; BC3_to_Trout=8; F1=4; F2=7; nonhybrid_Salmon=19; nonhybrid_Trout=28
1519,snps_20_sample_100_pop_1_ind_0.5,9,20,100,1,0.5,0.5,50,1,TRUE,59,41,TRUE,50,50,0,9,TRUE,FALSE,0.5195,0,1,BC1_to_Salmon=9; BC1_to_Trout=7; BC2_to_Salmon=4; BC2_to_Trout=9; BC3_to_Salmon=8; BC3_to_Trout=7; F1=5; F2=10; nonhybrid_Salmon=19; nonhybrid_Trout=22
1520,snps_20_sample_100_pop_1_ind_0.5,10,20,100,1,0.5,0.5,50,1,TRUE,46,54,TRUE,39,39,0,7,TRUE,FALSE,0.47125,0,1,BC1_to_Salmon=7; BC1_to_Trout=8; BC2_to_Salmon=8; BC2_to_Trout=4; BC3_to_Salmon=4; BC3_to_Trout=6; F1=3; F2=6; nonhybrid_Salmon=29; nonhybrid_Trout=25
1521,snps_20_sample_100_pop_1_ind_0.75,1,20,100,1,0.75,0.75,75,1,TRUE,74,26,TRUE,64,64,0,10,TRUE,FALSE,0.50225,0,1,BC1_to_Salmon=9; BC1_to_Trout=11; BC2_to_Salmon=7; BC2_to_Trout=13; BC3_to_Salmon=11; BC3_to_Trout=8; F1=7; F2=8; nonhybrid_Salmon=14; nonhybrid_Trout=12
